preprocessing,label,class_name,entropy,sobel_edge_energy,mean_intensity,std_intensity
clahe,1,tumor,6.9452814699220715,0.7622962449938149,0.347094,0.25409397
clahe,0,no_tumor,6.096378072529527,1.1034669484471238,0.27335832,0.2803846
clahe,0,no_tumor,6.096378072529527,1.1034669484471238,0.27335832,0.2803846
clahe,1,tumor,7.40834988135434,1.406996771884491,0.41806495,0.31286848
clahe,1,tumor,7.4259326816985105,1.2481694092050237,0.34481156,0.2884252
clahe,0,no_tumor,6.081566548717501,0.8147033183727795,0.21395144,0.24792084
clahe,1,tumor,7.562415196544633,1.2662575621492436,0.4318367,0.30749956
clahe,1,tumor,5.9791013145906176,1.4862924358068765,0.3627858,0.35293773
clahe,1,tumor,7.750502529101801,0.6886788975685076,0.41735673,0.26086786
clahe,1,tumor,7.714988934237968,0.9648549351306235,0.45435268,0.30376706
clahe,1,tumor,6.783802916884644,0.6772730838266472,0.27193916,0.24897759
clahe,1,tumor,6.084913006382961,0.99528313538625,0.3441576,0.28783655
clahe,1,tumor,6.988164970887177,0.9613309757211926,0.31268263,0.29366305
clahe,0,no_tumor,7.09484592187681,0.8787328111697331,0.31268528,0.2674682
clahe,1,tumor,7.627834476860211,0.7613745246259604,0.39283234,0.2585808
clahe,1,tumor,7.717120914108198,1.2481975749897567,0.5109751,0.29766133
clahe,1,tumor,7.67477935672756,1.028428985537608,0.5124248,0.31084865
clahe,0,no_tumor,7.7622527713134595,1.3111334102580672,0.48360094,0.26629433
clahe,0,no_tumor,5.630160915216597,1.1430811951884128,0.26978257,0.2693546
clahe,1,tumor,7.007253470615021,1.0244348420296492,0.34960413,0.29990512
clahe,1,tumor,7.19688704779334,1.0790027246737504,0.3608274,0.2695758
clahe,1,tumor,7.869141751887295,1.3930003020538886,0.50709015,0.30226853
clahe,0,no_tumor,2.8412611686650413,1.190697543800901,0.1548632,0.28268605
clahe,0,no_tumor,7.112496559091442,0.7688023656566637,0.36093298,0.26643312
clahe,0,no_tumor,7.184692826177753,0.9639942566224181,0.28726208,0.24197458
clahe,1,tumor,7.375205619903797,1.2224154524065705,0.34927836,0.2852157
clahe,1,tumor,6.270026013916178,0.7134265275317582,0.33699065,0.26731762
clahe,1,tumor,6.576039651258284,0.882423098321262,0.30126905,0.2652194
clahe,1,tumor,7.3955454747086975,0.7590412226766696,0.32609385,0.27049494
clahe,1,tumor,7.874932493678935,1.4490620590310064,0.51488376,0.3023541
clahe,0,no_tumor,6.111807553511159,0.6985402228997358,0.21330737,0.23364271
clahe,0,no_tumor,6.424928806994236,0.8040824400371056,0.25311399,0.24385898
clahe,1,tumor,7.696460837919556,0.8549802235815155,0.39628908,0.266913
clahe,0,no_tumor,6.6933695482031945,0.6783118764707561,0.34261066,0.28922072
clahe,1,tumor,7.334742252658257,0.6753287735386893,0.30282724,0.24028924
clahe,1,tumor,6.964544985027491,1.1788294036179856,0.33782315,0.27592793
clahe,1,tumor,7.194462782879667,0.706936525907619,0.35055792,0.23568128
clahe,0,no_tumor,6.959940084522773,0.6969350802215366,0.30138516,0.26130474
clahe,0,no_tumor,6.708296470366201,0.8949331887526069,0.33132493,0.2751358
clahe,1,tumor,7.487656780799668,0.7285973359013538,0.40822467,0.31367058
clahe,1,tumor,6.271628581636353,0.9141082046776756,0.32458425,0.30273068
clahe,0,no_tumor,7.5411941780081575,1.155433587450209,0.43181038,0.2880074
clahe,1,tumor,7.442936581782524,0.8112503400749318,0.3353365,0.27135316
clahe,1,tumor,7.054691345165299,0.8110006776608825,0.3834997,0.26344356
clahe,1,tumor,7.22337726798186,0.6341386875425582,0.28768313,0.24093616
clahe,1,tumor,6.9452814699220715,0.7622962449938149,0.347094,0.25409397
clahe,0,no_tumor,6.105760357947719,1.2811643816178164,0.3122305,0.33870283
clahe,0,no_tumor,5.336356084102256,1.0354038354004351,0.3513382,0.36652318
clahe,1,tumor,7.239053458680884,1.0199683098145136,0.4194997,0.2868849
clahe,1,tumor,5.962642548801336,0.5901787501637946,0.25694463,0.27618656
clahe,1,tumor,6.723409926585666,0.5911675334897226,0.28785545,0.2636749
clahe,1,tumor,6.295600614329001,0.8752882986864035,0.3218398,0.2663747
clahe,1,tumor,6.497245425917809,0.6785272806783369,0.3668397,0.26371503
clahe,0,no_tumor,4.229592499146607,0.9833715989166848,0.19801503,0.29352656
clahe,0,no_tumor,6.9716974654198145,0.7209829167902857,0.2631386,0.23183493
clahe,0,no_tumor,7.0749330545409865,0.6701229462328477,0.33180988,0.18783082
clahe,0,no_tumor,6.287604372464751,0.837119158134919,0.30753583,0.27838293
clahe,1,tumor,6.643885061200121,0.7448441748765008,0.27487123,0.2579809
