class,preprocessing,entropy,sobel_energy,mean_intensity,std_intensity
glioma,clahe,3.6538568455944476,0.2904551327228546,0.16450674019607844,0.21337331903105078
glioma,raw,4.193770285156806,0.2711246907711029,0.1515067306219363,0.13318285292869128
glioma,ghe,4.061479485266371,0.6027882695198059,0.5022693110447304,0.2839893328859316
glioma,clahe,4.935547952513827,0.49555402994155884,0.28209922640931373,0.22144928163090405
glioma,raw,3.424645618298873,0.20029595494270325,0.12065166398590686,0.17136390647826208
glioma,ghe,3.285779035713097,0.3323103189468384,0.42521326401654413,0.30997159379831474
glioma,clahe,3.9694754499051,0.3222730755805969,0.1966586243872549,0.25649755605435076
glioma,raw,3.3750261559044423,0.2033914029598236,0.11007654526654412,0.15610913674506202
glioma,ghe,3.2588842983890745,0.3709160387516022,0.34431463503370097,0.32876977011847386
glioma,clahe,3.814800938430728,0.33885496854782104,0.18601720473345587,0.2380215085946822
glioma,raw,4.093948486476785,0.2840688228607178,0.15795084635416667,0.15699922687440176
glioma,ghe,3.9383002302554453,0.5208489298820496,0.5061241000306372,0.2777895491505907
glioma,clahe,4.695523758644223,0.4666423201560974,0.260427916283701,0.23102762417357456
glioma,raw,3.970751954773791,0.25618958473205566,0.14434072457107844,0.16051747867089744
glioma,ghe,3.8862783599105137,0.44784054160118103,0.3913222369025735,0.32427712216104415
glioma,clahe,4.328450227770152,0.4328728914260864,0.23929706648284313,0.24241533312869834
glioma,raw,3.145727953318563,0.16154637932777405,0.09619188495710784,0.14485375857866922
glioma,ghe,3.0214403531512524,0.34206658601760864,0.3912853764552696,0.3196275838568957
glioma,clahe,3.7223199473636717,0.2805119752883911,0.1658270143995098,0.223488740840753
glioma,raw,3.9952223874263297,0.23891234397888184,0.12688275505514707,0.14903935324547188
glioma,ghe,3.8925447114741534,0.4251989424228668,0.3976392558976716,0.32459368335623306
glioma,clahe,4.4501339586197695,0.4131886065006256,0.22816640816482844,0.23454366389012793
glioma,raw,3.3682550244225538,0.20371705293655396,0.11147700291053922,0.15644924284958123
glioma,ghe,3.2511293242585264,0.37051546573638916,0.34918476179534313,0.327547285169256
glioma,clahe,3.821828507739317,0.33975034952163696,0.18910534428615197,0.23846403098810554
glioma,raw,3.0791376100388845,0.16081757843494415,0.09958591835171568,0.1338805809892046
glioma,ghe,2.9697591524481024,0.3796786367893219,0.3526192459405637,0.32679429336148197
glioma,clahe,3.4966888990719593,0.2819594740867615,0.16847187117034312,0.21022017667659143
glioma,raw,3.739964690374932,0.20410849153995514,0.1339867685355392,0.15175157535273773
glioma,ghe,3.642553930249873,0.4183281660079956,0.41252154181985295,0.3177420735229092
glioma,clahe,4.289765628037314,0.37648406624794006,0.23642721737132352,0.25124631174925394
glioma,raw,4.0469928841916145,0.24058696627616882,0.14078057981004902,0.15028091956896994
glioma,ghe,3.95738428581255,0.4557902216911316,0.3930163813572304,0.32693667429155543
glioma,clahe,4.491790540764391,0.42454877495765686,0.2562064376531863,0.24393894719914888
glioma,raw,4.328955071936957,0.2685462236404419,0.17192837584252452,0.14554832344826177
glioma,ghe,4.180795534517586,0.5451897382736206,0.4996349858302696,0.2881718601636776
glioma,clahe,4.986085515305646,0.4668605625629425,0.29839800666360294,0.22608165569714728
glioma,raw,2.913232147988532,0.18455040454864502,0.09301805683210784,0.14867421679042736
glioma,ghe,2.7886821904701105,0.32997846603393555,0.3609992532169118,0.32283089244354224
glioma,clahe,3.2808127993276193,0.28326407074928284,0.16319125306372548,0.22786486691281116
glioma,raw,3.156327869126481,0.17120511829853058,0.12465868183210785,0.1729422954759719
glioma,ghe,3.038116501227564,0.36228811740875244,0.3817959654564951,0.32388500814711424
glioma,clahe,3.6824976170186834,0.28502586483955383,0.19033777573529412,0.242138145173387
glioma,raw,3.7642019886877938,0.17382049560546875,0.12431856043198529,0.12599032553414433
glioma,ghe,3.6926464749851404,0.46835750341415405,0.39640131931678924,0.3266874236326329
glioma,clahe,4.333171483921891,0.3605630695819855,0.2220236385569853,0.21743204640192296
glioma,raw,3.743340764902415,0.23295029997825623,0.13637838924632353,0.1621493192097178
glioma,ghe,3.6250538545465503,0.4166800379753113,0.41131424249387255,0.31677357047478544
glioma,clahe,4.276613107435255,0.3937150835990906,0.2267666685814951,0.2484590103319513
glioma,raw,3.0837365923003164,0.15964047610759735,0.0731857000612745,0.11663014299773154
glioma,ghe,2.9931089748163724,0.37065163254737854,0.4165613511029412,0.3178482887389182
glioma,clahe,3.66415285745742,0.2930055856704712,0.14343788296568627,0.20124837754271144
glioma,raw,3.915834545801146,0.2260006070137024,0.1300036860447304,0.1518475316654605
glioma,ghe,3.8268958568250184,0.4153466820716858,0.39761986825980394,0.3240387767833737
glioma,clahe,4.377438734745987,0.39351019263267517,0.2272994695925245,0.23728807788907558
glioma,raw,3.176623614446987,0.19322076439857483,0.09881328507965687,0.14995421124127048
glioma,ghe,3.0586030345375836,0.34902510046958923,0.36801350911458336,0.32454184163695293
glioma,clahe,3.61132848475601,0.317477822303772,0.17303514667585784,0.23674258567146875
glioma,raw,4.125260633226517,0.25902438163757324,0.17285299862132353,0.19460029836536313
glioma,ghe,3.9462571958289017,0.40438002347946167,0.5058811561734069,0.2780986864197776
